user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,stress_level_num,cluster,segmento
10739,34,3.4,2.2,6.22,8.89,3.18,42.64,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10740,32,1.43,4.34,6.96,9.48,9.34,56.79,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10741,35,4.9,11.45,4.62,8.98,6.64,58.15,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10742,18,3.16,5.85,4.78,3.59,6.18,56.64,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10743,42,3.66,11.39,7.95,4.49,4.86,65.52,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10744,27,1.31,4.74,5.37,9.77,3.56,69.96,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10745,15,2.29,4.18,7.42,3.91,5.77,85.49,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10746,42,2.76,4.14,4.49,2.24,4.29,56.06,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10747,38,4.95,2.85,8.11,3.54,8.69,57.92,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10748,17,4.74,10.96,8.94,9.68,1.26,75.92,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
10749,30,1.73,11.8,5.87,4.74,5.77,50.76,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10750,44,3.89,11.55,6.53,9.4,8.53,68.39,High,TikTok,3,0,Alto consumo / Alto rendimiento
10751,36,1.84,10.52,6.21,1.94,1.25,55.06,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10752,18,5.94,10.47,8.47,7.89,3.54,51.88,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
10753,39,5.74,8.61,4.05,1.84,1.46,87.74,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10754,37,3.6,10.26,7.27,2.78,6.36,82.43,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10755,39,4.34,4.08,7.26,6.54,3.85,54.99,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10756,30,4.91,5.88,5.91,4.91,9.64,64.91,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
10757,40,4.47,8.41,5.1,7.0,6.55,49.25,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10758,33,4.35,10.75,5.2,9.76,6.06,43.19,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
10759,15,5.77,8.6,8.0,1.47,9.26,75.11,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10760,19,3.78,10.39,4.33,2.72,3.01,61.81,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10761,33,4.0,6.74,6.82,6.76,6.06,52.44,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10762,36,5.17,9.17,5.53,9.07,5.89,46.88,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10763,38,4.18,11.8,5.33,8.18,1.74,80.8,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10764,25,4.53,3.53,6.53,5.19,9.39,56.29,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10765,27,1.79,11.27,8.49,7.71,7.3,94.44,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
10766,34,2.54,7.22,7.09,2.87,8.99,51.57,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
10767,19,1.31,8.43,7.94,1.12,9.84,54.63,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
10768,35,3.28,10.78,7.0,6.13,5.32,91.1,High,TikTok,3,0,Alto consumo / Alto rendimiento
10769,18,3.01,6.1,7.49,8.32,8.23,74.35,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10770,18,5.98,6.19,6.16,4.9,6.2,46.5,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10771,18,3.86,7.27,8.63,6.12,9.79,72.97,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10772,18,4.83,2.19,6.51,4.8,3.23,58.49,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10773,34,2.34,6.97,6.76,5.63,1.12,84.22,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10774,35,5.07,4.91,6.62,8.96,2.67,44.67,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10775,32,3.88,11.28,5.58,5.3,2.15,95.07,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
10776,32,4.33,2.88,5.16,1.07,4.93,68.69,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10777,30,2.12,6.59,4.37,8.2,1.7,84.06,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
10778,23,3.52,11.47,7.59,6.56,2.98,82.28,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10779,32,3.99,11.01,5.45,7.57,1.87,50.7,High,TikTok,3,0,Alto consumo / Alto rendimiento
10780,36,3.74,9.01,5.95,9.11,5.38,92.81,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10781,16,5.53,7.89,8.6,3.58,3.4,53.96,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10782,35,5.44,4.81,6.83,5.53,5.24,51.43,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10783,18,5.84,5.67,4.49,6.42,1.8,71.24,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10784,26,4.17,2.9,8.0,4.11,5.65,99.07,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10785,21,5.85,9.86,5.28,8.61,2.17,58.8,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10786,29,5.08,5.24,6.76,7.28,1.89,97.87,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10787,21,1.99,8.68,6.55,7.6,3.79,66.11,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10788,43,2.85,5.58,5.19,8.27,8.87,90.08,High,TikTok,3,0,Alto consumo / Alto rendimiento
10789,36,1.81,6.64,4.58,3.32,8.1,71.8,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10790,40,0.52,7.55,5.06,7.71,9.63,52.32,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10791,35,1.53,10.02,4.49,7.96,5.14,92.8,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10792,31,0.52,4.11,5.38,8.58,3.81,44.32,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10793,30,4.46,5.99,8.99,5.4,9.74,80.97,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
10794,42,2.84,3.3,6.01,5.54,4.44,89.85,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10795,33,2.22,2.76,8.32,1.88,1.08,89.92,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10796,23,4.69,8.05,6.75,8.67,8.38,79.32,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10797,28,5.08,3.89,7.33,5.8,2.52,55.06,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10798,31,5.86,2.6,4.78,6.35,7.46,71.9,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10799,19,4.03,10.97,5.37,2.09,1.14,77.77,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10800,16,3.04,7.34,6.55,6.42,2.0,93.38,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10801,34,2.18,3.35,8.41,1.38,5.35,49.58,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10802,30,1.72,2.53,4.21,9.31,1.61,67.9,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10803,28,1.67,3.2,6.53,8.77,9.0,59.99,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10804,28,2.75,6.71,4.26,2.75,7.75,65.66,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
10805,41,5.95,8.68,6.28,6.34,3.95,50.98,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
10806,15,0.5,8.41,7.14,6.42,6.38,53.05,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10807,17,1.58,3.44,7.72,8.23,7.44,86.19,High,TikTok,3,0,Alto consumo / Alto rendimiento
10808,40,1.54,8.33,4.69,7.81,7.8,68.7,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10809,21,4.44,6.05,4.83,9.94,4.56,70.85,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10810,40,2.44,6.65,6.35,4.16,9.09,93.85,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10811,29,3.01,10.01,8.99,2.12,9.48,54.4,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10812,33,1.32,5.32,5.78,6.16,2.76,59.76,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10813,34,2.73,3.47,6.14,7.88,9.2,58.52,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10814,16,1.07,10.73,6.16,3.57,7.41,79.55,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10815,33,3.43,4.12,4.4,3.13,8.99,73.75,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
10816,23,1.04,4.94,7.87,8.22,4.82,68.29,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10817,33,4.85,9.07,5.27,7.78,6.95,80.08,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10818,41,3.62,8.84,7.52,2.83,3.12,69.04,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10819,19,4.48,10.0,6.38,8.82,7.76,88.96,High,TikTok,3,0,Alto consumo / Alto rendimiento
10820,32,2.8,3.84,7.06,2.21,6.24,64.61,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10821,30,2.6,5.52,4.27,1.98,5.33,93.44,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10822,18,1.04,3.26,8.45,4.16,7.23,47.18,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10823,26,3.38,7.41,5.22,8.98,5.97,45.64,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10824,43,3.33,4.93,7.35,7.26,7.89,79.34,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10825,21,3.07,8.89,7.99,4.55,8.73,63.38,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10826,28,4.57,2.0,6.7,2.42,8.21,67.34,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
10827,37,5.08,2.6,5.69,7.42,3.77,81.76,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10828,26,4.63,6.33,8.89,6.39,9.79,52.87,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10829,17,1.29,11.58,5.39,9.89,6.85,42.64,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10830,19,3.92,10.91,8.74,7.89,3.91,66.33,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10831,31,0.94,11.94,4.78,1.92,1.38,93.68,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10832,40,4.32,6.17,5.95,7.55,9.89,67.04,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10833,24,2.6,2.47,4.69,3.32,6.39,74.32,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10834,24,1.23,5.06,4.01,9.66,3.05,52.5,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10835,25,5.24,8.76,5.3,1.17,5.42,67.84,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10836,31,3.88,3.35,4.44,3.15,4.58,68.84,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10837,19,2.45,5.0,8.93,5.49,9.56,54.11,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10838,27,0.67,2.56,7.81,1.71,5.43,49.83,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10839,24,3.46,6.75,4.02,4.1,5.36,61.02,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10840,23,5.58,4.09,5.12,5.48,8.15,42.33,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10841,31,3.78,2.91,7.35,5.02,4.52,49.99,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10842,15,5.84,6.11,5.99,5.15,2.77,83.88,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10843,18,1.25,5.51,8.16,8.91,7.92,78.95,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10844,18,3.63,7.38,6.52,5.55,9.19,58.77,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10845,32,4.89,9.49,7.27,9.47,1.41,73.07,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
10846,23,3.39,3.13,6.99,2.33,8.74,89.76,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10847,44,1.0,9.91,7.19,3.52,4.94,90.35,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10848,39,3.71,2.26,5.15,6.91,3.6,79.26,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10849,43,3.86,6.43,5.87,3.55,1.35,47.44,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10850,43,4.51,7.87,4.25,4.13,2.85,49.77,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10851,32,4.69,11.57,6.94,9.11,4.0,57.5,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
10852,28,4.74,7.74,6.3,5.85,1.64,80.24,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10853,39,4.15,3.59,7.8,4.01,2.7,55.48,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10854,29,1.69,7.18,5.03,7.99,7.63,67.87,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10855,20,2.72,5.96,6.18,1.64,7.18,89.53,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10856,38,4.77,6.79,4.9,6.07,7.93,93.51,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10857,24,5.74,3.97,7.07,1.9,2.49,90.31,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10858,43,0.93,7.01,8.24,2.59,1.39,46.99,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10859,29,3.45,3.5,7.83,1.56,5.22,94.65,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10860,43,2.22,9.44,8.72,9.12,4.09,81.05,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10861,18,1.74,7.94,8.86,1.43,7.99,77.13,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10862,32,3.28,2.79,7.86,5.65,5.85,54.85,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10863,32,3.83,10.9,5.43,3.02,9.38,95.69,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10864,39,0.55,8.16,5.1,4.45,1.55,41.04,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10865,31,4.79,5.16,6.24,5.44,4.27,44.93,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10866,26,5.01,2.46,8.97,5.05,4.65,49.22,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10867,21,5.81,8.32,6.06,7.73,2.13,81.65,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10868,30,1.49,5.73,5.0,9.21,6.25,77.37,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10869,25,3.77,11.08,8.72,3.7,1.36,96.68,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10870,28,2.85,2.35,5.93,1.22,7.41,60.94,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10871,17,2.34,2.39,7.45,9.05,1.34,60.86,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10872,33,3.61,11.49,7.94,9.81,8.86,80.17,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10873,32,4.8,11.65,8.22,4.9,1.59,50.45,High,TikTok,3,0,Alto consumo / Alto rendimiento
10874,44,0.63,2.28,8.11,5.1,5.11,67.84,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10875,24,5.83,9.16,8.18,2.3,2.4,40.93,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10876,20,4.95,4.21,7.34,5.28,2.2,75.52,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10877,27,4.63,9.01,6.02,3.73,7.49,87.04,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
10878,24,4.68,10.69,7.34,9.95,7.97,52.23,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10879,32,2.64,3.01,8.18,2.66,7.65,58.43,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
10880,40,4.63,4.39,5.75,4.41,4.64,47.91,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10881,34,2.63,2.24,5.48,6.55,9.92,76.94,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10882,40,5.44,2.44,5.72,4.11,4.06,73.84,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10883,30,1.47,2.3,6.76,5.27,3.21,89.58,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10884,39,2.11,10.01,4.26,9.76,9.97,98.22,High,TikTok,3,0,Alto consumo / Alto rendimiento
10885,39,3.53,4.98,7.89,5.57,9.8,99.02,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10886,20,2.26,6.93,4.69,9.19,6.33,46.43,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10887,27,2.83,9.88,4.66,1.39,2.88,73.19,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10888,18,3.21,6.95,4.99,2.08,3.15,87.38,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10889,37,5.21,6.29,6.88,9.5,5.69,79.54,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10890,28,3.38,2.12,5.43,2.16,7.98,93.82,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10891,15,2.49,7.68,5.84,7.63,1.7,66.5,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10892,42,1.86,3.25,8.66,5.01,7.19,65.63,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10893,34,2.75,9.65,8.24,4.66,1.93,41.57,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10894,19,3.34,4.58,8.26,6.93,8.6,40.94,High,TikTok,3,0,Alto consumo / Alto rendimiento
10895,22,4.6,8.74,6.89,7.55,5.79,81.56,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10896,26,1.17,8.46,8.33,9.39,9.91,68.29,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
10897,16,1.72,8.17,7.89,3.31,7.78,79.61,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10898,26,2.59,4.67,8.77,7.28,5.48,54.29,High,TikTok,3,0,Alto consumo / Alto rendimiento
10899,19,2.48,4.67,4.32,4.08,2.27,91.79,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10900,36,2.65,10.63,4.14,7.46,5.88,94.17,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
10901,19,4.86,2.13,4.88,2.28,2.03,79.74,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10902,27,2.28,3.82,8.65,5.12,9.15,56.67,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10903,23,3.26,8.1,7.03,2.65,3.07,52.97,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10904,24,3.93,10.17,6.13,4.03,8.79,77.53,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10905,15,1.78,5.58,6.56,7.44,3.74,96.45,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10906,44,4.45,8.53,8.15,3.1,3.0,74.69,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10907,17,3.51,7.57,8.65,7.16,3.74,90.36,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10908,44,2.96,2.65,7.65,5.46,7.37,73.92,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10909,32,4.95,8.22,7.8,1.83,5.73,80.48,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10910,26,1.84,10.14,5.6,4.48,1.97,74.07,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10911,43,5.36,11.92,6.34,8.82,2.23,74.52,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
10912,17,3.59,2.3,8.43,9.9,4.41,84.36,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10913,40,3.85,8.6,7.93,4.32,4.05,63.77,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10914,39,5.31,6.15,7.42,1.49,8.67,94.24,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
10915,43,5.0,2.1,4.33,2.17,6.15,91.81,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10916,44,3.81,8.14,4.2,8.09,2.68,83.52,High,TikTok,3,0,Alto consumo / Alto rendimiento
10917,23,4.64,3.22,4.65,6.9,1.26,84.61,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10918,40,2.88,5.79,6.91,3.57,1.92,64.79,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10919,16,3.51,4.61,6.68,4.52,7.3,89.95,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10920,44,0.84,5.61,8.71,8.3,8.62,95.96,High,TikTok,3,0,Alto consumo / Alto rendimiento
10921,17,0.99,6.93,7.47,4.72,8.04,87.71,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
10922,28,5.06,5.59,5.47,7.8,8.11,47.98,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10923,18,0.83,7.53,4.81,3.66,3.35,87.2,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
10924,39,1.43,4.39,8.25,7.52,9.9,67.87,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10925,33,4.88,8.35,6.3,5.2,1.78,76.52,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10926,27,0.51,10.54,7.27,5.91,8.39,99.47,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
10927,21,2.05,4.24,6.83,6.39,1.87,61.56,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10928,26,3.71,7.08,4.54,5.06,3.41,60.91,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
10929,17,3.77,8.49,4.29,5.2,5.46,55.79,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10930,37,4.77,7.65,5.89,3.39,1.48,47.63,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10931,37,3.28,5.66,5.81,9.87,4.55,50.09,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10932,23,3.3,8.42,7.37,9.15,4.15,70.86,High,TikTok,3,0,Alto consumo / Alto rendimiento
10933,16,4.49,2.28,7.16,5.75,6.82,94.59,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10934,43,3.24,5.7,8.84,1.31,7.46,88.59,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10935,36,3.85,7.33,8.29,2.52,1.81,50.95,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10936,23,5.44,2.21,6.48,8.69,1.34,73.7,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10937,26,2.71,7.08,6.5,9.38,7.98,90.82,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10938,26,2.62,8.54,7.37,2.45,5.75,72.37,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10939,29,0.52,9.59,4.57,7.61,5.81,94.69,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10940,16,3.87,3.13,9.0,6.61,9.83,94.47,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10941,32,0.66,11.91,6.59,3.73,4.94,60.89,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10942,27,3.27,8.06,8.55,4.92,2.77,92.44,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10943,28,4.92,5.63,8.84,7.1,7.13,75.11,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
10944,19,3.52,4.49,6.91,1.91,8.34,68.79,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10945,40,1.98,7.73,4.52,2.7,5.52,86.46,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
10946,24,4.82,10.82,6.87,1.3,7.23,87.38,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
10947,26,1.98,7.21,6.99,9.12,5.63,80.53,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10948,24,4.53,8.61,7.95,6.17,4.67,88.65,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10949,38,3.86,5.58,4.24,5.71,1.31,97.09,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10950,25,1.43,5.88,6.33,7.36,2.56,92.39,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10951,39,5.48,4.86,8.61,9.9,5.32,44.46,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10952,16,1.6,9.06,8.96,2.55,4.57,91.0,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10953,19,5.94,5.59,4.96,2.2,8.59,86.89,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10954,44,0.54,3.91,8.35,3.65,1.98,95.6,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10955,21,1.95,5.69,4.73,9.14,1.45,84.37,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10956,20,1.6,10.54,8.21,4.7,1.78,92.67,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10957,36,0.58,9.38,5.39,8.14,7.1,40.61,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10958,37,4.53,5.35,8.8,2.83,6.35,98.67,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10959,17,4.31,11.07,7.48,5.44,6.69,51.45,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10960,27,4.86,2.75,6.0,2.15,2.41,91.85,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10961,17,1.91,2.5,5.4,4.72,5.65,95.78,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10962,40,2.94,3.27,5.18,3.36,7.91,40.13,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10963,39,4.13,3.16,7.4,5.94,7.15,94.82,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10964,44,2.92,2.88,8.48,8.02,4.95,89.75,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10965,38,4.34,8.61,7.77,9.45,1.93,95.34,High,TikTok,3,0,Alto consumo / Alto rendimiento
10966,35,3.99,8.01,8.17,3.55,8.84,50.61,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
10967,20,1.13,8.48,7.91,7.69,5.74,86.65,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
10968,25,4.8,8.88,8.9,8.97,9.01,69.25,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10969,42,4.46,9.57,7.79,2.12,4.95,55.46,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
